rcuk_tags.level,rcuk_tags.subject,rcuk_tags.topic,rcuk_tags.tag
3,"Process engineering","Rheology ","Suspension Rheology"
2,"Process engineering","Safety & Reliability of Plant","Safety & Reliability of Plant"
3,"Process engineering","Safety & Reliability of Plant","Design Safety Studies"
3,"Process engineering","Safety & Reliability of Plant","Design Validation"
3,"Process engineering","Safety & Reliability of Plant","Electrical Safety"
3,"Process engineering","Safety & Reliability of Plant","Fault Tree Analysis"
3,"Process engineering","Safety & Reliability of Plant","Formal Safety Assessment"
3,"Process engineering","Safety & Reliability of Plant","Hazard Analysis"
3,"Process engineering","Safety & Reliability of Plant","HAZOP"
3,"Process engineering","Safety & Reliability of Plant","Industrial Accident"
3,"Process engineering","Safety & Reliability of Plant","Machinery Safety"
3,"Process engineering","Safety & Reliability of Plant","Mine Safety"
3,"Process engineering","Safety & Reliability of Plant","Nuclear Safety"
3,"Process engineering","Safety & Reliability of Plant","Occupational Safety"
3,"Process engineering","Safety & Reliability of Plant","Performance in Use of Plant"
3,"Process engineering","Safety & Reliability of Plant","Plant: Safe Working Practice"
3,"Process engineering","Safety & Reliability of Plant","Plant: Safety Audit"
3,"Process engineering","Safety & Reliability of Plant","Plant: Safety Critical Systems "
3,"Process engineering","Safety & Reliability of Plant","Plant: Safety Hazards"
3,"Process engineering","Safety & Reliability of Plant","Plant: Safety Management"
3,"Process engineering","Safety & Reliability of Plant","Plant: Safety Valve"
3,"Process engineering","Safety & Reliability of Plant","Plant: System Safety Analysis"
3,"Process engineering","Safety & Reliability of Plant","Process Safety"
3,"Process engineering","Safety & Reliability of Plant","Protective Systems Design"
3,"Process engineering","Safety & Reliability of Plant","Reliability of Plant"
3,"Process engineering","Safety & Reliability of Plant","Reliability Technology"
3,"Process engineering","Safety & Reliability of Plant","Reliability: Failure Analysis"
3,"Process engineering","Safety & Reliability of Plant","Reliability: Fault Diagnosis"
3,"Process engineering","Safety & Reliability of Plant","Reliability: Fault Propagation"
3,"Process engineering","Safety & Reliability of Plant","Risk Analysis"
3,"Process engineering","Safety & Reliability of Plant","Risk Assessment of Plant"
2,"Process engineering","Separation Processes","Separation Processes"
3,"Process engineering","Separation Processes","Adsorption/Desorption"
3,"Process engineering","Separation Processes","Benefication"
3,"Process engineering","Separation Processes","Biofilms for Separations"
3,"Process engineering","Separation Processes","Biofouling (treatment/removal)"
3,"Process engineering","Separation Processes","Dispersions: Agglomeration"
3,"Process engineering","Separation Processes","Dispersions: Flocculation "
3,"Process engineering","Separation Processes","Flotation"
3,"Process engineering","Separation Processes","Fouling (treatment/removal)"
3,"Process engineering","Separation Processes","Froth Flotation"
3,"Process engineering","Separation Processes","Froths"
3,"Process engineering","Separation Processes","Highly Selective Separations"
3,"Process engineering","Separation Processes","Industrial Ultrafiltration"
3,"Process engineering","Separation Processes","Industrial Water Purification"
3,"Process engineering","Separation Processes","Membrane Filtration "
3,"Process engineering","Separation Processes","Microfiltration"
3,"Process engineering","Separation Processes","Nanofiltration"
3,"Process engineering","Separation Processes","Physical Separations"
3,"Process engineering","Separation Processes","Purifications"
3,"Process engineering","Separation Processes","Separation of Gases"
3,"Process engineering","Separation Processes","Separation of Solid-liquid "
3,"Process engineering","Separation Processes","Separations: Adsorption "
3,"Process engineering","Separation Processes","Separations: Biological "
3,"Process engineering","Separation Processes","Separations: Centrifugal "
3,"Process engineering","Separation Processes","Separations: Chemical "
3,"Process engineering","Separation Processes","Separations: Filtration"
3,"Process engineering","Separation Processes","Separations: Ionic"
3,"Process engineering","Separation Processes","Separations: Magnetic"
3,"Process engineering","Separation Processes","Separations:Intensified Field "
1,"Psychology",NA,"Psychology"
2,"Psychology","Psychology","Psychology"
3,"Psychology","Psychology","Aggression"
3,"Psychology","Psychology","Attention"
3,"Psychology","Psychology","Awareness"
3,"Psychology","Psychology","Behaviour"
3,"Psychology","Psychology","Cognition"
3,"Psychology","Psychology","Consciousness"
3,"Psychology","Psychology","Consumer behaviour"
3,"Psychology","Psychology","Decision making (humans)"
3,"Psychology","Psychology","Developmental psychology"
3,"Psychology","Psychology","Emotion"
3,"Psychology","Psychology","Executive control"
3,"Psychology","Psychology","Experimental psychology"
3,"Psychology","Psychology","Human performance"
3,"Psychology","Psychology","Imitation"
3,"Psychology","Psychology","Language"
3,"Psychology","Psychology","Learning"
3,"Psychology","Psychology","Memory"
3,"Psychology","Psychology","Mood"
3,"Psychology","Psychology","Neuropsychology"
3,"Psychology","Psychology","Perception"
3,"Psychology","Psychology","Priming"
3,"Psychology","Psychology","Psychology"
3,"Psychology","Psychology","Psychology of Communication"
3,"Psychology","Psychology","Psychophysics"
3,"Psychology","Psychology","Recognitions (human)"
3,"Psychology","Psychology","Reward"
3,"Psychology","Psychology","Senses"
3,"Psychology","Psychology","Sensorimotors"
3,"Psychology","Psychology","Social cognition"
3,"Psychology","Psychology","Visual cortex"
3,"Psychology","Psychology","Visual perception"
1,"Social anthropology",NA,"Social anthropology"
2,"Social anthropology","Social Anthropology","Social Anthropology"
1,"Social policy",NA,"Social policy"
2,"Social policy","Social Policy","Social Policy"
3,"Social policy","Social Policy","Social cohesion"
3,"Social policy","Social Policy","Social Policy"
1,"Social work",NA,"Social work"
2,"Social work","Social Work","Social Work"
1,"Sociology",NA,"Sociology"
2,"Sociology","Science And Technology Studies","Science And Technology Studies"
2,"Sociology","Sociology","Sociology"
3,"Sociology","Sociology","Social psychology"
3,"Sociology","Sociology","Sociology"
1,"Solar and terrestrial physics",NA,"Solar and terrestrial physics"
2,"Solar and terrestrial physics","Solar & Solar-Terrestrial Physics","Solar & Solar-Terrestrial Physics"
2,"Solar and terrestrial physics","Solar Studies","Solar Studies"
1,"Superconductivity, magnetism and quantum fluids",NA,"Superconductivity, magnetism and quantum fluids"
2,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Condensed Matter Physics"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Correlated Electron Systems"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Electronic Structure of Metals"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Fractional Quantum Hall Effect"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Low Dimension Magnetic Systems"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Magnetics - Thin Films"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Magnetics - Transport"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Mesoscopic Physics"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Quantum Hall Effect"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Quantum Many Body Theory"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Schottky Barriers"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Structural Phase Transitions"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Superconducting Systems"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Theoretical Condensed Matter"
3,"Superconductivity, magnetism and quantum fluids","Condensed Matter Physics","Topological Insulators"
2,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Electromagnetics"
3,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Computational Electromagnetics"
3,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Electromagnetic CAD"
3,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Electromagnetic Compatibility"
3,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Electromagnetic Compatibility - Testing"
3,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Field Modelling Software"
3,"Superconductivity, magnetism and quantum fluids","Electromagnetics","Giant Magnetoresistance (GMR)"
2,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Magnetism/Magnetic Phenomena"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","CMR and GMR"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Domain Walls"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Flux vortices"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Frustrated Magnetism"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Heavy Fermions"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Heterostructures"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Magnetic Multilayers"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Magnetic Tunnel Junctions"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Magnetic Vortex Dynamics"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Magnetism - Standards"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Magnetoresistance"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Physics of Magnetic Materials"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Rare Earth Metals and Alloys"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Spin Polarised Systems"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Spin Torque Transfer"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Thin Magnetic Films"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Two Dimensional Systems"
3,"Superconductivity, magnetism and quantum fluids","Magnetism/Magnetic Phenomena","Unconventional Superconductors"
2,"Superconductivity, magnetism and quantum fluids","Quantum Fluids and Solids","Quantum Fluids and Solids"
3,"Superconductivity, magnetism and quantum fluids","Quantum Fluids and Solids","Excitation Interactions in 3He"
