"location","type","plot_size","display_order","parent","region","fractal_order","transect_order","centroid_x","centroid_y","source","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","wkt_wgs84"
"Car_E-14","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.588121265562,4.69160104200111,"Carbon_LIDAR_subplots.geojson",117.587993994539,4.69147299638479,117.588248536615,4.69172908731769,"SRID=4326;POLYGON ((117.5882 4.691585, 117.5881 4.691473, 117.588 4.691617, 117.5881 4.691729, 117.5882 4.691585, 117.5882 4.691585))"
"Car_E-13","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.588009965376,4.69174489289961,"Carbon_LIDAR_subplots.geojson",117.587882694305,4.69161684743218,117.588137236441,4.69187293837342,"SRID=4326;POLYGON ((117.5881 4.691729, 117.588 4.691617, 117.5879 4.691761, 117.588 4.691873, 117.5881 4.691729, 117.5881 4.691729))"
"Car_E-12","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587898665128,4.69188874393858,"Carbon_LIDAR_subplots.geojson",117.587771394026,4.69176069846699,117.588025936224,4.69201678941655,"SRID=4326;POLYGON ((117.588 4.691873, 117.5879 4.691761, 117.5878 4.691905, 117.5879 4.692017, 117.588 4.691873, 117.588 4.691873))"
"Car_E-11","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587787365287,4.69203259496456,"Carbon_LIDAR_subplots.geojson",117.587660094605,4.69190454948919,117.587914635963,4.69216064044632,"SRID=4326;POLYGON ((117.5879 4.692017, 117.5878 4.691905, 117.5877 4.692048, 117.5878 4.692161, 117.5879 4.692017, 117.5879 4.692017))"
"Car_E-10","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.58767606542,4.69217644582489,"Carbon_LIDAR_subplots.geojson",117.587548794237,4.69204840049803,117.587803336559,4.69230449146425,"SRID=4326;POLYGON ((117.5878 4.692161, 117.5877 4.692048, 117.5875 4.692192, 117.5877 4.692304, 117.5878 4.692161, 117.5878 4.692161))"
"Car_E-09","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587564765003,4.69232029622754,"Carbon_LIDAR_subplots.geojson",117.587437493827,4.6921922505904,117.587692036209,4.69244834156495,"SRID=4326;POLYGON ((117.5877 4.692304, 117.5875 4.692192, 117.5874 4.692336, 117.5876 4.692448, 117.5877 4.692304, 117.5877 4.692304))"
"Car_E-08","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587453464597,4.69246414706304,"Carbon_LIDAR_subplots.geojson",117.587326193372,4.6923361015748,117.587580735815,4.69259219255767,"SRID=4326;POLYGON ((117.5876 4.692448, 117.5874 4.692336, 117.5873 4.69248, 117.5875 4.692592, 117.5876 4.692448, 117.5876 4.692448))"
"Car_E-15","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587755423222,4.69177650400393,"Carbon_LIDAR_subplots.geojson",117.587628152134,4.69164845852504,117.587882694305,4.69190454948919,"SRID=4326;POLYGON ((117.5879 4.691761, 117.5877 4.691648, 117.5876 4.691792, 117.5878 4.691905, 117.5879 4.691761, 117.5879 4.691761))"
"Car_E-16","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587644123364,4.69192035500898,"Carbon_LIDAR_subplots.geojson",117.587516852695,4.69179230952632,117.587771394026,4.69204840049803,"SRID=4326;POLYGON ((117.5878 4.691905, 117.5876 4.691792, 117.5875 4.691936, 117.5877 4.692048, 117.5878 4.691905, 117.5878 4.691905))"
"Car_E-17","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587532823461,4.69206420554913,"Carbon_LIDAR_subplots.geojson",117.587405552311,4.69193616051423,117.587660094605,4.6921922505904,"SRID=4326;POLYGON ((117.5877 4.692048, 117.5875 4.691936, 117.5874 4.69208, 117.5875 4.692192, 117.5877 4.692048, 117.5877 4.692048))"
"Car_E-18","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587421523063,4.69220805607705,"Carbon_LIDAR_subplots.geojson",117.587294251883,4.69208001058568,117.587548794237,4.6923361015748,"SRID=4326;POLYGON ((117.5875 4.692192, 117.5874 4.69208, 117.5873 4.692224, 117.5874 4.692336, 117.5875 4.692192, 117.5875 4.692192))"
"Car_E-19","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587310222622,4.69235190704468,"Carbon_LIDAR_subplots.geojson",117.58718295141,4.69222386154914,117.587437493827,4.69247995254659,"SRID=4326;POLYGON ((117.5874 4.692336, 117.5873 4.692224, 117.5872 4.692368, 117.5873 4.69248, 117.5874 4.692336, 117.5874 4.692336))"
"Car_E-22","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587612181361,4.69166426403376,"Carbon_LIDAR_subplots.geojson",117.587484910286,4.69153621854759,117.58773945243,4.69179230952632,"SRID=4326;POLYGON ((117.5877 4.691648, 117.5876 4.691536, 117.5875 4.69168, 117.5876 4.691792, 117.5877 4.691648, 117.5877 4.691648))"
"Car_E-21","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587500881485,4.6918081150179,"Carbon_LIDAR_subplots.geojson",117.58737361083,4.69168006952794,117.587628152134,4.69193616051423,"SRID=4326;POLYGON ((117.5876 4.691792, 117.5875 4.69168, 117.5874 4.691824, 117.5875 4.691936, 117.5876 4.691792, 117.5876 4.691792))"
"Car_E-20","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587389581565,4.69195196553711,"Carbon_LIDAR_subplots.geojson",117.587262310428,4.69182392049493,117.587516852695,4.69208001058568,"SRID=4326;POLYGON ((117.5875 4.691936, 117.5874 4.691824, 117.5873 4.691968, 117.5874 4.69208, 117.5875 4.691936, 117.5875 4.691936))"
"Car_E-23","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587468939842,4.69155202400959,"Carbon_LIDAR_subplots.geojson",117.587341669384,4.69142397853464,117.587596210599,4.69168006952794,"SRID=4326;POLYGON ((117.5876 4.691536, 117.5875 4.691424, 117.5873 4.691568, 117.5875 4.69168, 117.5876 4.691536, 117.5876 4.691536))"
"Car_E-24","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587357639822,4.69169587485637,"Carbon_LIDAR_subplots.geojson",117.587230369009,4.6915678294933,117.587484910286,4.69182392049493,"SRID=4326;POLYGON ((117.5875 4.69168, 117.5873 4.691568, 117.5872 4.691712, 117.5874 4.691824, 117.5875 4.69168, 117.5875 4.69168))"
"Car_E-25","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587246339695,4.69183972519034,"Carbon_LIDAR_subplots.geojson",117.58711906859,4.6917116795355,117.58737361083,4.69196777054545,"SRID=4326;POLYGON ((117.5874 4.691824, 117.5872 4.691712, 117.5871 4.691856, 117.5873 4.691968, 117.5874 4.691824, 117.5874 4.691824))"
"Car_LF-01","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699699309547,4.76466164179346,"Carbon_LIDAR_subplots.geojson",117.699605561013,4.76456739423853,117.699793058058,4.76475588933805,"SRID=4326;POLYGON ((117.6996 4.764567, 117.6996 4.764748, 117.6998 4.764756, 117.6998 4.764575, 117.6996 4.764567, 117.6996 4.764567))"
"Car_LF-02","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.69987946533,4.76466960074779,"Carbon_LIDAR_subplots.geojson",117.699785716822,4.76457535321929,117.699973213816,4.76476384826594,"SRID=4326;POLYGON ((117.6998 4.764575, 117.6998 4.764756, 117.7 4.764764, 117.7 4.764583, 117.6998 4.764575, 117.6998 4.764575))"
"Car_LF-03","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.70005962111,4.76467755965429,"Carbon_LIDAR_subplots.geojson",117.699965872627,4.76458331215222,117.700153369571,4.76477180714601,"SRID=4326;POLYGON ((117.7 4.764583, 117.7 4.764764, 117.7001 4.764772, 117.7002 4.764591, 117.7 4.764583, 117.7 4.764583))"
"Car_LF-04","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700239776888,4.76468551851297,"Carbon_LIDAR_subplots.geojson",117.700146028429,4.76459127103733,117.700333525324,4.76477976597826,"SRID=4326;POLYGON ((117.7002 4.764591, 117.7001 4.764772, 117.7003 4.76478, 117.7003 4.764599, 117.7002 4.764591, 117.7002 4.764591))"
"Car_LF-05","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700419932662,4.76469347732383,"Carbon_LIDAR_subplots.geojson",117.700326184229,4.76459922987462,117.700513681073,4.76478772476268,"SRID=4326;POLYGON ((117.7003 4.764599, 117.7003 4.76478, 117.7005 4.764788, 117.7005 4.764607, 117.7003 4.764599, 117.7003 4.764599))"
"Car_LF-10","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699691968288,4.76484217791452,"Carbon_LIDAR_subplots.geojson",117.699598219732,4.76474793036233,117.699785716822,4.76493642545635,"SRID=4326;POLYGON ((117.6996 4.764748, 117.6996 4.764928, 117.6998 4.764936, 117.6998 4.764756, 117.6996 4.764748, 117.6996 4.764748))"
"Car_LF-09","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699872124118,4.7648501368638,"Carbon_LIDAR_subplots.geojson",117.699778375588,4.76475588933805,117.699965872627,4.76494438437921,"SRID=4326;POLYGON ((117.6998 4.764756, 117.6998 4.764936, 117.7 4.764944, 117.7 4.764764, 117.6998 4.764756, 117.6998 4.764756))"
"Car_LF-08","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700052279946,4.76485809576527,"Carbon_LIDAR_subplots.geojson",117.699958531441,4.76476384826594,117.700146028429,4.76495234325424,"SRID=4326;POLYGON ((117.7 4.764764, 117.7 4.764944, 117.7001 4.764952, 117.7001 4.764772, 117.7 4.764764, 117.7 4.764764))"
"Car_LF-07","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700232435771,4.76486605461891,"Carbon_LIDAR_subplots.geojson",117.700138687291,4.76477180714601,117.700326184229,4.76496030208145,"SRID=4326;POLYGON ((117.7001 4.764772, 117.7001 4.764952, 117.7003 4.76496, 117.7003 4.76478, 117.7001 4.764772, 117.7001 4.764772))"
"Car_LF-06","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700412591593,4.76487401342472,"Carbon_LIDAR_subplots.geojson",117.700318843138,4.76477976597826,117.700506340026,4.76496826086083,"SRID=4326;POLYGON ((117.7003 4.76478, 117.7003 4.76496, 117.7005 4.764968, 117.7005 4.764788, 117.7003 4.76478, 117.7003 4.76478))"
"Car_LF-11","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699684627032,4.76502271403511,"Carbon_LIDAR_subplots.geojson",117.699590878454,4.76492846648567,117.699778375588,4.76511696157421,"SRID=4326;POLYGON ((117.6996 4.764928, 117.6996 4.765109, 117.6998 4.765117, 117.6998 4.764936, 117.6996 4.764928, 117.6996 4.764928))"
"Car_LF-12","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.69986478291,4.76503067297937,"Carbon_LIDAR_subplots.geojson",117.699771034357,4.76493642545635,117.699958531441,4.76512492049203,"SRID=4326;POLYGON ((117.6998 4.764936, 117.6998 4.765117, 117.7 4.765125, 117.7 4.764944, 117.6998 4.764936, 117.6998 4.764936))"
"Car_LF-13","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700044938785,4.76503863187579,"Carbon_LIDAR_subplots.geojson",117.699951190257,4.76494438437921,117.700138687291,4.76513287936202,"SRID=4326;POLYGON ((117.7 4.764944, 117.7 4.765125, 117.7001 4.765133, 117.7001 4.764952, 117.7 4.764944, 117.7 4.764944))"
"Car_LF-14","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700225094658,4.76504659072439,"Carbon_LIDAR_subplots.geojson",117.700131346155,4.76495234325424,117.700318843138,4.76514083818419,"SRID=4326;POLYGON ((117.7001 4.764952, 117.7001 4.765133, 117.7003 4.765141, 117.7003 4.76496, 117.7001 4.764952, 117.7001 4.764952))"
"Car_LF-15","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700405250527,4.76505454952516,"Carbon_LIDAR_subplots.geojson",117.70031150205,4.76496030208145,117.700498998983,4.76514879695852,"SRID=4326;POLYGON ((117.7003 4.76496, 117.7003 4.765141, 117.7005 4.765149, 117.7005 4.764968, 117.7003 4.76496, 117.7003 4.76496))"
"Car_LF-20","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699677285779,4.76520325015526,"Carbon_LIDAR_subplots.geojson",117.699583537179,4.76510900260856,117.699771034357,4.76529749769161,"SRID=4326;POLYGON ((117.6996 4.765109, 117.6996 4.76529, 117.6998 4.765297, 117.6998 4.765117, 117.6996 4.765109, 117.6996 4.765109))"
"Car_LF-19","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699857441704,4.76521120909448,"Carbon_LIDAR_subplots.geojson",117.699763693129,4.76511696157421,117.699951190257,4.7653054566044,"SRID=4326;POLYGON ((117.6998 4.765117, 117.6998 4.765297, 117.6999 4.765305, 117.7 4.765125, 117.6998 4.765117, 117.6998 4.765117))"
"Car_LF-18","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700037597627,4.76521916798587,"Carbon_LIDAR_subplots.geojson",117.699943849077,4.76512492049203,117.700131346155,4.76531341546935,"SRID=4326;POLYGON ((117.7 4.765125, 117.6999 4.765305, 117.7001 4.765313, 117.7001 4.765133, 117.7 4.765125, 117.7 4.765125))"
"Car_LF-17","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700217753547,4.76522712682943,"Carbon_LIDAR_subplots.geojson",117.700124005022,4.76513287936202,117.70031150205,4.76532137428647,"SRID=4326;POLYGON ((117.7001 4.765133, 117.7001 4.765313, 117.7003 4.765321, 117.7003 4.765141, 117.7001 4.765133, 117.7001 4.765133))"
"Car_LF-16","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700397909464,4.76523508562515,"Carbon_LIDAR_subplots.geojson",117.700304160965,4.76514083818419,117.700491657942,4.76532933305576,"SRID=4326;POLYGON ((117.7003 4.765141, 117.7003 4.765321, 117.7005 4.765329, 117.7005 4.765149, 117.7003 4.765141, 117.7003 4.765141))"
"Car_LF-21","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699669944529,4.76538378627496,"Carbon_LIDAR_subplots.geojson",117.699576195907,4.765289538731,117.699763693129,4.76547803380856,"SRID=4326;POLYGON ((117.6996 4.76529, 117.6996 4.76547, 117.6998 4.765478, 117.6998 4.765297, 117.6996 4.76529, 117.6996 4.76529))"
"Car_LF-22","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.699850100502,4.76539174520914,"Carbon_LIDAR_subplots.geojson",117.699756351905,4.76529749769161,117.699943849077,4.76548599271631,"SRID=4326;POLYGON ((117.6998 4.765297, 117.6998 4.765478, 117.6999 4.765486, 117.6999 4.765305, 117.6998 4.765297, 117.6998 4.765297))"
"Car_LF-23","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700030256472,4.76539970409549,"Carbon_LIDAR_subplots.geojson",117.6999365079,4.7653054566044,117.700124005022,4.76549395157622,"SRID=4326;POLYGON ((117.6999 4.765305, 117.6999 4.765486, 117.7001 4.765494, 117.7001 4.765313, 117.6999 4.765305, 117.6999 4.765305))"
"Car_LF-24","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.70021041244,4.765407662934,"Carbon_LIDAR_subplots.geojson",117.700116663893,4.76531341546935,117.700304160965,4.76550191038831,"SRID=4326;POLYGON ((117.7001 4.765313, 117.7001 4.765494, 117.7003 4.765502, 117.7003 4.765321, 117.7001 4.765313, 117.7001 4.765313))"
"Car_LF-25","Carbon subplot","20m x 20m",5,"Car_LF",null,null,null,117.700390568405,4.76541562172469,"Carbon_LIDAR_subplots.geojson",117.700296819883,4.76532137428647,117.700484316904,4.76550986915256,"SRID=4326;POLYGON ((117.7003 4.765321, 117.7003 4.765502, 117.7005 4.76551, 117.7005 4.765329, 117.7003 4.765321, 117.7003 4.765321))"
"Car_D1-21","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795724912258,4.95166272806816,"Carbon_LIDAR_subplots.geojson",117.795634763734,4.95157269468657,117.795815060759,4.95175276143784,"SRID=4326;POLYGON ((117.7956 4.951573, 117.7956 4.951752, 117.7958 4.951753, 117.7958 4.951573, 117.7956 4.951573, 117.7956 4.951573))"
"Car_D1-20","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795904668051,4.95166326814227,"Carbon_LIDAR_subplots.geojson",117.795814519556,4.95157323478896,117.795994816524,4.95175330148368,"SRID=4326;POLYGON ((117.7958 4.951573, 117.7958 4.951753, 117.796 4.951753, 117.796 4.951574, 117.7958 4.951573, 117.7958 4.951573))"
"Car_D1-11","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796084423838,4.9516638081675,"Carbon_LIDAR_subplots.geojson",117.79599427537,4.95157377484247,117.796174572282,4.95175384148063,"SRID=4326;POLYGON ((117.796 4.951574, 117.796 4.951753, 117.7962 4.951754, 117.7962 4.951574, 117.796 4.951574, 117.796 4.951574))"
"Car_D1-10","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796264179616,4.95166434814386,"Carbon_LIDAR_subplots.geojson",117.796174031176,4.9515743148471,117.796354328033,4.95175438142871,"SRID=4326;POLYGON ((117.7962 4.951574, 117.7962 4.951754, 117.7964 4.951754, 117.7964 4.951575, 117.7962 4.951574, 117.7962 4.951574))"
"Car_D1-01","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796443935387,4.95166488807134,"Carbon_LIDAR_subplots.geojson",117.796353786976,4.95157485480285,117.796534083776,4.95175492132791,"SRID=4326;POLYGON ((117.7964 4.951575, 117.7964 4.951754, 117.7965 4.951755, 117.7965 4.951575, 117.7964 4.951575, 117.7964 4.951575))"
"Car_D1-22","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795724371034,4.95184225472042,"Carbon_LIDAR_subplots.geojson",117.79563422249,4.95175222134313,117.795814519556,4.95193228808581,"SRID=4326;POLYGON ((117.7956 4.951752, 117.7956 4.951932, 117.7958 4.951932, 117.7958 4.951753, 117.7956 4.951752, 117.7956 4.951752))"
"Car_D1-19","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795904126876,4.95184279478686,"Carbon_LIDAR_subplots.geojson",117.79581397836,4.95175276143784,117.79599427537,4.95193282812397,"SRID=4326;POLYGON ((117.7958 4.951753, 117.7958 4.951932, 117.796 4.951933, 117.796 4.951753, 117.7958 4.951753, 117.7958 4.951753))"
"Car_D1-12","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796083882711,4.95184333480442,"Carbon_LIDAR_subplots.geojson",117.795993734223,4.95175330148368,117.796174031176,4.95193336811325,"SRID=4326;POLYGON ((117.796 4.951753, 117.796 4.951933, 117.7962 4.951933, 117.7962 4.951754, 117.796 4.951753, 117.796 4.951753))"
"Car_D1-09","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796263638538,4.9518438747731,"Carbon_LIDAR_subplots.geojson",117.796173490078,4.95175384148063,117.796353786976,4.95193390805365,"SRID=4326;POLYGON ((117.7962 4.951754, 117.7962 4.951933, 117.7964 4.951934, 117.7964 4.951754, 117.7962 4.951754, 117.7962 4.951754))"
"Car_D1-02","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796443394358,4.9518444146929,"Carbon_LIDAR_subplots.geojson",117.796353245926,4.95175438142871,117.796533542767,4.95193444794517,"SRID=4326;POLYGON ((117.7964 4.951754, 117.7964 4.951934, 117.7965 4.951934, 117.7965 4.951755, 117.7964 4.951754, 117.7964 4.951754))"
"Car_D1-23","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795723829818,4.95202178137178,"Carbon_LIDAR_subplots.geojson",117.795633681253,4.95193174799877,117.79581397836,4.95211181473287,"SRID=4326;POLYGON ((117.7956 4.951932, 117.7956 4.952111, 117.7958 4.952112, 117.7958 4.951932, 117.7956 4.951932, 117.7956 4.951932))"
"Car_D1-18","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795903585709,4.95202232143054,"Carbon_LIDAR_subplots.geojson",117.795813437172,4.95193228808581,117.795993734223,4.95211235476335,"SRID=4326;POLYGON ((117.7958 4.951932, 117.7958 4.952112, 117.796 4.952112, 117.796 4.951933, 117.7958 4.951932, 117.7958 4.951932))"
"Car_D1-13","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796083341592,4.95202286144042,"Carbon_LIDAR_subplots.geojson",117.795993193083,4.95193282812397,117.796173490078,4.95211289474496,"SRID=4326;POLYGON ((117.796 4.951933, 117.796 4.952112, 117.7962 4.952113, 117.7962 4.951933, 117.796 4.951933, 117.796 4.951933))"
"Car_D1-08","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796263097468,4.95202340140142,"Carbon_LIDAR_subplots.geojson",117.796172948987,4.95193336811325,117.796353245926,4.95211343467768,"SRID=4326;POLYGON ((117.7962 4.951933, 117.7962 4.952113, 117.7964 4.952113, 117.7964 4.951934, 117.7962 4.951933, 117.7962 4.951933))"
"Car_D1-03","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796442853336,4.95202394131354,"Carbon_LIDAR_subplots.geojson",117.796352704883,4.95193390805365,117.796533001766,4.95211397456152,"SRID=4326;POLYGON ((117.7964 4.951934, 117.7964 4.952113, 117.7965 4.952114, 117.7965 4.951934, 117.7964 4.951934, 117.7964 4.951934))"
"Car_D1-24","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795723288609,4.95220130802221,"Carbon_LIDAR_subplots.geojson",117.795633140024,4.9521112746535,117.795813437172,4.95229134137901,"SRID=4326;POLYGON ((117.7956 4.952111, 117.7956 4.952291, 117.7958 4.952291, 117.7958 4.952112, 117.7956 4.952111, 117.7956 4.952111))"
"Car_D1-17","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.795903044549,4.9522018480733,"Carbon_LIDAR_subplots.geojson",117.795812895991,4.95211181473287,117.795993193083,4.95229188140182,"SRID=4326;POLYGON ((117.7958 4.952112, 117.7958 4.952291, 117.796 4.952292, 117.796 4.952112, 117.7958 4.952112, 117.7958 4.952112))"
"Car_D1-14","Carbon subplot","20m x 20m",5,"Car_D1",null,null,null,117.796082800481,4.9522023880755,"Carbon_LIDAR_subplots.geojson",117.795992651951,4.95211235476335,117.796172948987,4.95229242137575,"SRID=4326;POLYGON ((117.796 4.952112, 117.796 4.952292, 117.7962 4.952292, 117.7962 4.952113, 117.796 4.952112, 117.796 4.952112))"
